equity
99465.3388671875
99465.3388671875
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99594.56631469727
99435.37171936035
99435.37171936035
99435.37171936035
99435.37171936035
99435.37171936035
99435.37171936035
99435.37171936035
99435.37171936035
99435.37171936035
99435.37171936035
99435.37171936035
99435.37171936035
99435.37171936035
99435.37171936035
99435.37171936035
99435.37171936035
99435.37171936035
99271.23699951172
99271.23699951172
99271.23699951172
99271.23699951172
99271.23699951172
99271.23699951172
99271.23699951172
99271.23699951172
99271.23699951172
99271.23699951172
99271.23699951172
99271.23699951172
99271.23699951172
99271.23699951172
99271.23699951172
99099.73725891113
99099.73725891113
99099.73725891113
99099.73725891113
99099.73725891113
99099.73725891113
99099.73725891113
99099.73725891113
99099.73725891113
99099.73725891113
99099.73725891113
99099.73725891113
99099.73725891113
99099.73725891113
99099.73725891113
99099.73725891113
99099.73725891113
99099.73725891113
99099.73725891113
99099.73725891113
99099.73725891113
99099.73725891113
99099.73725891113
99099.73725891113
99099.73725891113
99099.73725891113
99099.73725891113
99099.73725891113
99099.73725891113
98912.7520904541
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98726.29232788086
98906.09451293945
98906.09451293945
98906.09451293945
98906.09451293945
98906.09451293945
98906.09451293945
98906.09451293945
98906.09451293945
98906.09451293945
98906.09451293945
98906.09451293945
98906.09451293945
98906.09451293945
98906.09451293945
98906.09451293945
98906.09451293945
98906.09451293945
98906.09451293945
98906.09451293945
98906.09451293945
98906.09451293945
98906.09451293945
98906.09451293945
98906.09451293945
98906.09451293945
98906.09451293945
98906.09451293945
98906.09451293945
98906.09451293945
99078.49096679688
99078.49096679688
99078.49096679688
99078.49096679688
99078.49096679688
99078.49096679688
99078.49096679688
99078.49096679688
99078.49096679688
99078.49096679688
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98903.93035888672
98710.2631072998
98516.74499511719
98516.74499511719
98516.74499511719
98516.74499511719
98516.74499511719
98516.74499511719
98516.74499511719
98516.74499511719
98516.74499511719
98516.74499511719
98516.74499511719
98516.74499511719
98516.74499511719
98701.22737121582
98886.03778076172
98886.03778076172
98886.03778076172
98886.03778076172
98886.03778076172
98886.03778076172
98886.03778076172
98886.03778076172
98886.03778076172
98886.03778076172
98695.45202636719
98508.53427124023
98508.53427124023
98508.53427124023
98508.53427124023
98508.53427124023
98508.53427124023
98508.53427124023
98508.53427124023
98696.49673461914
98696.49673461914
98696.49673461914
98696.49673461914
98696.49673461914
98696.49673461914
98696.49673461914
98696.49673461914
98696.49673461914
98696.49673461914
98696.49673461914
98696.49673461914
98696.49673461914
98696.49673461914
98696.49673461914
98696.49673461914
98696.49673461914
98696.49673461914
98696.49673461914
98696.49673461914
98696.49673461914
98868.91261291504
98868.91261291504
99041.09957885742
99041.09957885742
99041.09957885742
99041.09957885742
99041.09957885742
99041.09957885742
99041.09957885742
99041.09957885742
99041.09957885742
99041.09957885742
99041.09957885742
99041.09957885742
99041.09957885742
99041.09957885742
99041.09957885742
99041.09957885742
99041.09957885742
99041.09957885742
99041.09957885742
99041.09957885742
99041.09957885742
99041.09957885742
99041.09957885742
99041.09957885742
99041.09957885742
99041.09957885742
99041.09957885742
99041.09957885742
99041.09957885742
99041.09957885742
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99209.6039276123
99002.80892944336
99002.80892944336
98794.43923950195
98794.43923950195
98794.43923950195
98794.43923950195
98794.43923950195
98794.43923950195
98794.43923950195
98794.43923950195
98794.43923950195
98794.43923950195
98794.43923950195
98794.43923950195
98794.43923950195
98794.43923950195
98794.43923950195
98794.43923950195
98794.43923950195
98570.88059997559
98347.67079162598
98123.4144897461
98123.4144897461
98123.4144897461
98123.4144897461
98123.4144897461
98123.4144897461
98344.75059509277
98344.75059509277
98344.75059509277
98344.75059509277
98344.75059509277
98344.75059509277
98344.75059509277
98344.75059509277
98561.80288696289
98561.80288696289
98561.80288696289
98561.80288696289
98561.80288696289
98561.80288696289
98561.80288696289
98561.80288696289
98561.80288696289
98561.80288696289
98561.80288696289
98561.80288696289
98561.80288696289
98561.80288696289
98561.80288696289
98561.80288696289
98561.80288696289
98561.80288696289
98561.80288696289
98561.80288696289
98561.80288696289
98561.80288696289
98561.80288696289
98783.81425476074
98783.81425476074
98783.81425476074
98783.81425476074
98783.81425476074
98783.81425476074
98783.81425476074
98783.81425476074
98783.81425476074
98783.81425476074
98783.81425476074
98783.81425476074
98783.81425476074
98783.81425476074
98783.81425476074
98783.81425476074
98783.81425476074
98783.81425476074
98783.81425476074
98783.81425476074
98783.81425476074
98783.81425476074
98783.81425476074
98783.81425476074
98783.81425476074
98783.81425476074
98783.81425476074
98783.81425476074
98783.81425476074
98783.81425476074
98552.91244506836
98552.91244506836
98552.91244506836
98552.91244506836
98552.91244506836
98552.91244506836
98552.91244506836
98552.91244506836
98552.91244506836
98552.91244506836
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98779.6231842041
98539.26318359375
98539.26318359375
98539.26318359375
98539.26318359375
98539.26318359375
98539.26318359375
98539.26318359375
98539.26318359375
98539.26318359375
98539.26318359375
98539.26318359375
98539.26318359375
98539.26318359375
98539.26318359375
98539.26318359375
98539.26318359375
98753.36318969727
98971.63319396973
99192.36318969727
99416.11318969727
99637.64318847656
99861.49319458008
99861.49319458008
99861.49319458008
99861.49319458008
99861.49319458008
99861.49319458008
99861.49319458008
99861.49319458008
99861.49319458008
99861.49319458008
99861.49319458008
99861.49319458008
99861.49319458008
100063.63319396973
100063.63319396973
100063.63319396973
100063.63319396973
100063.63319396973
